flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag
SJ192,SpiceJet,HYD,BOM,2026-04-19 18:45:42.000,2026-04-18 23:45:42.000,SJ192,,True,2026-04-19 23:45:42.000,True,300.0,False
AI097,Air India,HYD,MAA,2026-04-19 18:42:41.702,2026-04-19 23:34:41.702,AI097,,True,2026-04-19 23:34:41.702,False,292.0,False
6F256,Unknown,BOM,CCU,2026-04-19 18:40:41.702,2026-04-19 19:13:41.702,6F256,,False,2026-04-19 19:13:41.702,False,33.0,False
UK047,Vistara,BLR,HYD,2026-04-19 18:40:41.701,2026-04-19 22:45:41.701,UK047,,True,2026-04-19 22:45:41.701,False,245.0,False
AI024,Air India,MAA,BOM,2026-04-19 18:38:41.701,2026-04-19 19:45:41.701,AI024,,True,2026-04-19 19:45:41.701,False,67.0,False
UK113,Vistara,CCU,DEL,2026-04-19 18:34:41.702,2026-04-19 22:58:41.702,UK113,,True,2026-04-19 22:58:41.702,False,264.0,False
SJ163,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 23:08:41.703,SJ163,,True,2026-04-19 23:08:41.703,False,276.0,False
SJ208,SpiceJet,DEL,HYD,2026-04-19 18:32:41.703,2026-04-19 19:33:41.703,SJ208,,True,2026-04-19 19:33:41.703,False,61.0,False
SJ221,SpiceJet,MAA,HYD,2026-04-19 18:31:41.703,2026-04-19 23:17:41.703,SJ221,,True,2026-04-19 23:17:41.703,False,286.0,False
SJ084,SpiceJet,HYD,MAA,2026-04-19 18:31:41.702,2026-04-19 19:30:41.702,SJ084,,True,2026-04-19 19:30:41.702,False,59.0,False
6F127,IndiGo,HYD,BOM,2026-04-19 18:27:41.702,2026-04-19 22:28:41.702,6F127,,False,2026-04-19 22:28:41.702,False,241.0,False
AI122,Air India,BOM,CCU,2026-04-19 18:25:41.702,2026-04-19 22:36:41.702,AI122,,True,2026-04-19 22:36:41.702,False,251.0,False
AI139,Air India,HYD,MAA,2026-04-19 18:23:41.702,2026-04-19 19:24:41.702,AI139,,True,2026-04-19 19:24:41.702,False,61.0,False
UK149,Vistara,MAA,DEL,2026-04-19 18:22:41.703,2026-04-19 23:08:41.703,UK149,,True,2026-04-19 23:08:41.703,False,286.0,False
AI149,Air India,BOM,HYD,2026-04-19 18:19:41.703,2026-04-19 21:36:41.703,AI149,,True,2026-04-19 21:36:41.703,False,197.0,False
SJ243,SpiceJet,BLR,DEL,2026-04-19 18:17:41.704,2026-04-19 23:03:41.704,SJ243,,True,2026-04-19 23:03:41.704,False,286.0,False
AI053,Air India,CCU,DEL,2026-04-19 18:04:41.701,2026-04-19 22:19:41.701,AI053,,True,2026-04-19 22:19:41.701,False,255.0,False
UK061,Vistara,BLR,BOM,2026-04-19 17:58:41.701,2026-04-19 19:48:41.701,UK061,,True,2026-04-19 19:48:41.701,False,110.0,False
SJ004,SpiceJet,MAA,DEL,2026-04-19 17:52:41.701,2026-04-19 21:01:41.701,SJ004,,True,2026-04-19 21:01:41.701,False,189.0,False
AI173,Air India,HYD,DEL,2026-04-19 17:36:41.703,2026-04-19 22:27:41.703,AI173,,True,2026-04-19 22:27:41.703,False,291.0,False
6F085,IndiGo,HYD,MAA,2026-04-19 17:32:41.702,2026-04-19 19:32:42.000,6F085,,False,2026-04-19 19:32:42.000,False,120.00496666666666,False
AI252,Unknown,HYD,DEL,2026-04-19 17:30:41.704,2026-04-19 21:54:41.704,AI252,,True,2026-04-19 21:54:41.704,False,264.0,False
SJ109,SpiceJet,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:28:41.702,SJ109,,True,2026-04-19 20:28:41.702,False,184.0,False
UK123,Vistara,BOM,DEL,2026-04-19 17:24:41.702,2026-04-19 20:18:41.702,UK123,,True,2026-04-19 20:18:41.702,False,174.0,False
6F125,IndiGo,BOM,CCU,2026-04-19 17:09:41.702,2026-04-19 21:13:41.702,6F125,,False,2026-04-19 21:13:41.702,False,244.0,False
UK183,Vistara,BLR,CCU,2026-04-19 17:07:41.703,2026-04-19 18:30:41.703,UK183,,True,2026-04-19 18:30:41.703,False,83.0,False
AI110,Air India,BOM,CCU,2026-04-19 17:07:41.702,2026-04-19 22:00:41.702,AI110,,True,2026-04-19 22:00:41.702,False,293.0,False
UK105,Vistara,CCU,HYD,2026-04-19 17:04:41.702,2026-04-19 18:11:41.702,UK105,,True,2026-04-19 18:11:41.702,False,67.0,False
6F128,IndiGo,HYD,DEL,2026-04-19 16:56:41.702,2026-04-19 18:03:41.702,6F128,,False,2026-04-19 18:03:41.702,False,67.0,False
6F224,IndiGo,DEL,MAA,2026-04-19 16:53:41.704,2026-04-19 18:52:41.704,6F224,,False,2026-04-19 18:52:41.704,False,119.0,False
SJ130,SpiceJet,BOM,DEL,2026-04-19 16:53:41.702,2026-04-19 20:53:41.702,SJ130,,True,2026-04-19 20:53:41.702,False,240.0,False
AI224,Air India,DEL,HYD,2026-04-19 16:51:41.703,2026-04-19 21:36:41.703,AI224,,True,2026-04-19 21:36:41.703,False,285.0,False
SJ182,SpiceJet,CCU,BOM,2026-04-19 16:48:41.703,2026-04-19 17:36:41.703,SJ182,,True,2026-04-19 17:36:41.703,False,48.0,False
UK164,Vistara,BOM,HYD,2026-04-19 16:46:41.703,2026-04-19 21:10:41.703,UK164,,True,2026-04-19 21:10:41.703,False,264.0,False
AI161,Air India,CCU,BOM,2026-04-19 16:40:41.703,2026-04-19 19:40:41.703,AI161,,True,2026-04-19 19:40:41.703,False,180.0,False
6F206,IndiGo,DEL,BOM,2026-04-19 16:39:41.703,2026-04-19 20:59:41.703,6F206,,False,2026-04-19 20:59:41.703,False,260.0,False
SJ204,SpiceJet,CCU,DEL,2026-04-19 16:34:41.703,2026-04-19 18:15:41.703,SJ204,,True,2026-04-19 18:15:41.703,False,101.0,False
AI206,Air India,CCU,MAA,2026-04-19 16:30:41.703,2026-04-19 20:01:41.703,AI206,,True,2026-04-19 20:01:41.703,False,211.0,False
6F140,IndiGo,CCU,HYD,2026-04-19 16:30:41.702,2026-04-19 18:21:41.702,6F140,,False,2026-04-19 18:21:41.702,False,111.0,False
6F253,Unknown,MAA,BLR,2026-04-19 16:26:41.703,2026-04-19 18:24:41.703,6F253,,False,2026-04-19 18:24:41.703,False,118.0,False
SJ203,Unknown,DEL,HYD,2026-04-19 16:22:41.703,2026-04-19 18:27:41.703,SJ203,,True,2026-04-19 18:27:41.703,False,125.0,False
SJ161,SpiceJet,MAA,BLR,2026-04-19 16:22:41.703,2026-04-19 17:04:41.703,SJ161,,True,2026-04-19 17:04:41.703,False,42.0,False
AI098,Air India,HYD,MAA,2026-04-19 16:01:41.702,2026-04-19 18:11:41.702,AI098,,True,2026-04-19 18:11:41.702,False,130.0,False
AI168,Unknown,DEL,CCU,2026-04-19 15:50:41.703,2026-04-19 20:20:41.703,AI168,,True,2026-04-19 20:20:41.703,False,270.0,False
UK190,Vistara,DEL,BLR,2026-04-19 15:49:41.703,2026-04-19 18:53:41.703,UK190,,True,2026-04-19 18:53:41.703,False,184.0,False
AI085,Air India,DEL,HYD,2026-04-19 15:45:41.702,2026-04-19 20:33:41.702,AI085,,True,2026-04-19 20:33:41.702,False,288.0,False
AI076,Air India,BLR,BOM,2026-04-19 15:37:41.702,2026-04-19 16:12:41.702,AI076,,True,2026-04-19 16:12:41.702,False,35.0,False
UK130,Vistara,MAA,BLR,2026-04-19 15:36:41.702,2026-04-19 19:43:41.702,UK130,,True,2026-04-19 19:43:41.702,False,247.0,False
6F038,IndiGo,HYD,MAA,2026-04-19 15:36:41.701,2026-04-19 19:33:41.701,6F038,,False,2026-04-19 19:33:41.701,False,237.0,False
UK110,Vistara,HYD,DEL,2026-04-19 15:26:41.702,2026-04-19 20:13:41.702,UK110,,True,2026-04-19 20:13:41.702,False,287.0,False
SJ013,SpiceJet,DEL,MAA,2026-04-19 15:25:41.701,2026-04-19 19:54:41.701,SJ013,,True,2026-04-19 19:54:41.701,False,269.0,False
AI039,Air India,MAA,BLR,2026-04-19 15:24:41.701,2026-04-19 18:56:41.701,AI039,,True,2026-04-19 18:56:41.701,False,212.0,False
AI248,Air India,CCU,DEL,2026-04-19 15:17:41.704,2026-04-19 16:35:41.704,AI248,,True,2026-04-19 16:35:41.704,False,78.0,False
6F199,IndiGo,DEL,MAA,2026-04-19 15:15:41.703,2026-04-19 17:32:41.703,6F199,,False,2026-04-19 17:32:41.703,False,137.0,False
AI225,Air India,BOM,BLR,2026-04-19 15:05:41.703,2026-04-19 16:01:41.703,AI225,,True,2026-04-19 16:01:41.703,False,56.0,False
SJ028,SpiceJet,CCU,BOM,2026-04-19 15:04:41.701,2026-04-19 19:32:41.701,SJ028,,True,2026-04-19 19:32:41.701,False,268.0,False
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,SJ012,,True,2026-04-19 16:12:41.701,False,71.0,False
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,SJ131,,True,2026-04-19 16:07:41.702,False,67.0,False
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,AI010,,True,2026-04-19 19:48:41.701,False,288.0,False
6F020,IndiGo,BOM,HYD,2026-04-19 14:58:41.701,2026-04-19 16:43:41.701,6F020,,False,2026-04-19 16:43:41.701,False,105.0,False
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,SJ038,,True,2026-04-19 17:46:41.701,False,169.0,False
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,UK204,,True,2026-04-19 16:24:41.703,False,98.0,False
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,AI036,,True,2026-04-19 16:16:41.701,False,91.0,False
AI100,Unknown,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,AI100,,True,2026-04-19 18:22:41.702,False,220.0,False
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,SJ215,,True,2026-04-19 16:12:41.703,False,95.0,False
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,UK155,,True,2026-04-19 18:37:41.703,False,243.0,False
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,SJ173,,True,2026-04-19 16:09:41.703,False,102.0,False
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,UK179,,True,2026-04-19 19:15:41.703,False,290.0,False
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,UK221,,True,2026-04-19 18:44:41.704,False,266.0,False
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,UK023,,True,2026-04-19 19:03:41.701,False,288.0,False
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,SJ107,,True,2026-04-19 18:38:41.702,False,268.0,False
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,AI073,,True,2026-04-19 16:10:41.702,False,122.0,False
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,SJ187,,True,2026-04-19 17:30:41.703,False,203.0,False
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,UK058,,True,2026-04-19 17:04:41.701,False,198.0,False
SJ063,SpiceJet,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,SJ063,,True,2026-04-19 15:23:41.701,False,105.0,False
SJ062,SpiceJet,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,SJ062,,True,2026-04-19 17:06:41.701,False,209.0,False
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,UK048,,True,2026-04-19 18:21:41.701,False,285.0,False
AI181,Air India,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,AI181,,True,2026-04-19 16:55:41.703,False,206.0,False
AI003,Air India,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,AI003,,True,2026-04-19 16:55:41.701,False,208.0,False
6F041,IndiGo,MAA,BOM,2026-04-19 13:19:41.701,2026-04-19 16:48:41.701,6F041,,False,2026-04-19 16:48:41.701,False,209.0,False
6F175,IndiGo,MAA,CCU,2026-04-19 13:18:41.703,2026-04-19 15:13:41.703,6F175,,False,2026-04-19 15:13:41.703,False,115.0,False
6F013,IndiGo,BOM,CCU,2026-04-19 13:15:41.701,2026-04-19 18:05:41.701,6F013,,False,2026-04-19 18:05:41.701,False,290.0,False
SJ040,SpiceJet,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,SJ040,,True,2026-04-19 16:44:41.701,False,212.0,False
SJ016,SpiceJet,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,SJ016,,True,2026-04-19 16:26:41.701,False,205.0,False
6F135,IndiGo,MAA,HYD,2026-04-19 12:59:41.702,2026-04-19 13:45:41.702,6F135,,False,2026-04-19 13:45:41.702,False,46.0,False
6F150,IndiGo,HYD,MAA,2026-04-19 12:55:41.703,2026-04-19 16:53:41.703,6F150,,False,2026-04-19 16:53:41.703,False,238.0,False
AI083,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,AI083,,True,2026-04-19 13:37:41.702,False,43.0,False
SJ166,SpiceJet,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,SJ166,,True,2026-04-19 16:18:41.703,False,207.0,False
SJ027,Unknown,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,SJ027,,True,2026-04-19 17:13:41.701,False,263.0,False
6F134,IndiGo,BLR,MAA,2026-04-19 12:47:41.702,2026-04-19 14:06:41.702,6F134,,False,2026-04-19 14:06:41.702,False,79.0,False
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,UK225,,True,2026-04-19 15:02:41.704,False,136.0,False
SJ175,SpiceJet,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,SJ175,,True,2026-04-19 16:50:41.703,False,244.0,False
AI182,Air India,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,AI182,,True,2026-04-19 17:14:41.703,False,273.0,False
AI190,Air India,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,AI190,,True,2026-04-19 15:56:41.703,False,198.0,False
AI120,Air India,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,AI120,,True,2026-04-19 14:18:41.702,False,126.0,False
6F132,IndiGo,MAA,BOM,2026-04-19 12:00:41.702,2026-04-19 13:00:42.000,6F132,,False,2026-04-19 13:00:42.000,False,60.00496666666666,False
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,UK102,,True,2026-04-19 14:01:41.702,False,123.0,False
AI045,Air India,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,AI045,,True,2026-04-19 14:37:41.701,False,159.0,False
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,UK136,,True,2026-04-19 15:26:41.703,False,223.0,False
SJ238,SpiceJet,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,SJ238,,True,2026-04-19 15:39:41.704,False,238.0,False
AI193,Air India,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,AI193,,True,2026-04-19 16:07:41.703,False,274.0,False
6F001,IndiGo,HYD,BOM,2026-04-19 11:33:41.700,2026-04-19 13:08:41.700,6F001,,False,2026-04-19 13:08:41.700,False,95.0,False
6F211,IndiGo,MAA,BLR,2026-04-19 11:29:41.703,2026-04-19 16:20:41.703,6F211,,False,2026-04-19 16:20:41.703,False,291.0,False
SJ199,SpiceJet,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,SJ199,,True,2026-04-19 13:59:41.703,False,150.0,False
SJ050,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,SJ050,,True,2026-04-19 12:03:41.701,False,39.0,False
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,UK115,,True,2026-04-19 13:20:42.000,False,120.00496666666666,False
AI037,Unknown,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,AI037,,True,2026-04-19 15:13:41.701,False,239.0,False
6F235,IndiGo,HYD,MAA,2026-04-19 11:06:41.704,2026-04-19 13:51:41.704,6F235,,False,2026-04-19 13:51:41.704,False,165.0,False
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,UK111,,True,2026-04-19 12:20:41.702,False,74.0,False
6F005,IndiGo,BOM,MAA,2026-04-19 11:04:41.701,2026-04-19 15:27:41.701,6F005,,False,2026-04-19 15:27:41.701,False,263.0,False
AI198,Air India,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,AI198,,True,2026-04-19 14:19:41.703,False,203.0,False
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,UK184,,True,2026-04-19 13:00:41.703,False,131.0,False
6F219,IndiGo,MAA,DEL,2026-04-19 10:32:41.704,2026-04-19 14:37:41.704,6F219,,False,2026-04-19 14:37:41.704,False,245.0,False
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,UK066,,True,2026-04-19 12:07:41.701,False,98.0,False
6F220,IndiGo,HYD,BOM,2026-04-19 10:27:41.704,2026-04-19 11:25:41.704,6F220,,False,2026-04-19 11:25:41.704,False,58.0,False
AI180,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,AI180,,True,2026-04-19 11:00:41.703,False,41.0,False
6F098,IndiGo,BLR,MAA,2026-04-19 10:18:41.702,2026-04-19 12:49:41.702,6F098,,False,2026-04-19 12:49:41.702,False,151.0,False
AI141,Air India,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,AI141,,True,2026-04-19 14:53:41.702,False,277.0,False
SJ170,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,SJ170,,True,2026-04-19 11:56:41.703,False,105.0,False
SJ178,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,SJ178,,True,2026-04-19 12:27:41.703,False,149.0,False
6F172,IndiGo,BOM,BLR,2026-04-19 09:53:41.703,2026-04-19 14:46:41.703,6F172,,False,2026-04-19 14:46:41.703,False,293.0,False
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,UK220,,True,2026-04-19 13:25:41.704,False,214.0,False
SJ148,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,SJ148,,True,2026-04-19 13:41:41.702,False,230.0,False
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,UK065,,True,2026-04-19 13:46:41.701,False,248.0,False
6F243,IndiGo,BOM,HYD,2026-04-19 09:37:41.704,2026-04-19 10:33:41.704,6F243,,False,2026-04-19 10:33:41.704,False,56.0,False
SJ193,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,SJ193,,True,2026-04-19 12:16:41.703,False,159.0,False
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,UK056,,True,2026-04-19 10:15:41.701,False,46.0,False
AI219,Unknown,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,AI219,,True,2026-04-19 11:27:41.703,False,119.0,False
SJ073,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,SJ073,,True,2026-04-19 11:14:41.701,False,108.0,False
6F052,IndiGo,BOM,CCU,2026-04-19 09:13:41.701,2026-04-19 12:02:41.701,6F052,,False,2026-04-19 12:02:41.701,False,169.0,False
SJ201,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,SJ201,,True,2026-04-19 11:12:41.703,False,122.0,False
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,UK028,,True,2026-04-19 10:37:41.701,False,95.0,False
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,SJ119,,True,2026-04-19 11:29:41.702,False,156.0,False
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,AI165,,True,2026-04-19 10:31:41.703,False,100.0,False
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,AI255,,True,2026-04-19 13:12:41.704,False,267.0,False
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,AI202,,True,2026-04-19 10:53:41.703,False,129.0,False
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,SJ039,,True,2026-04-19 12:08:41.701,False,207.0,False
SJ051,Unknown,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,SJ051,,True,2026-04-19 12:18:41.701,False,218.0,False
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,UK024,,True,2026-04-19 13:29:41.701,False,300.0,False
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,SJ006,,True,2026-04-19 08:57:41.701,False,32.0,False
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,AI207,,True,2026-04-19 11:23:41.703,False,179.0,False
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,SJ168,,True,2026-04-19 12:29:41.703,False,252.0,False
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,AI028,,True,2026-04-19 08:35:41.701,False,42.0,False
6F094,IndiGo,BLR,BOM,2026-04-19 07:37:41.702,2026-04-19 09:06:41.702,6F094,,False,2026-04-19 09:06:41.702,False,89.0,False
6F024,IndiGo,BOM,DEL,2026-04-19 07:31:41.701,2026-04-19 11:17:41.701,6F024,,False,2026-04-19 11:17:41.701,False,226.0,False
6F061,IndiGo,MAA,BOM,2026-04-19 07:28:41.701,2026-04-19 08:09:41.701,6F061,,False,2026-04-19 08:09:41.701,False,41.0,False
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,AI032,,True,2026-04-19 09:26:42.000,False,120.00498333333333,False
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,UK163,,True,2026-04-19 09:04:41.703,False,102.0,False
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,UK163,,True,2026-04-19 09:04:41.703,False,102.0,False
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,SJ067,,True,2026-04-19 08:16:41.701,False,59.0,False
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,SJ106,,True,2026-04-19 09:40:41.702,False,144.0,False
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,AI086,,True,2026-04-19 10:09:41.702,False,176.0,False
6F263,Unknown,DEL,HYD,2026-04-19 07:07:41.703,2026-04-19 08:30:41.703,6F263,,False,2026-04-19 08:30:41.703,False,83.0,False
6F163,IndiGo,MAA,BOM,2026-04-19 06:49:41.703,2026-04-19 10:46:41.703,6F163,,False,2026-04-19 10:46:41.703,False,237.0,False
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,SJ064,,True,2026-04-19 08:43:41.701,False,134.0,False
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,UK118,,True,2026-04-19 07:22:42.000,False,60.00496666666666,False
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,UK022,,True,2026-04-19 10:59:41.701,False,277.0,False
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,UK099,,True,2026-04-19 10:24:41.702,False,248.0,False
6F212,IndiGo,BLR,CCU,2026-04-19 06:10:41.703,2026-04-19 10:52:41.703,6F212,,False,2026-04-19 10:52:41.703,False,282.0,False
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,AI023,,True,2026-04-19 09:35:41.701,False,205.0,False
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,SJ245,,True,2026-04-19 09:39:41.704,False,212.0,False
6F066,IndiGo,BLR,HYD,2026-04-19 06:07:41.701,2026-04-19 07:43:41.701,6F066,,False,2026-04-19 07:43:41.701,False,96.0,False
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,AI138,,True,2026-04-19 06:40:41.702,False,50.0,False
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,SJ021,,True,2026-04-19 09:46:41.701,False,238.0,False
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,SJ136,,True,2026-04-19 08:04:41.702,False,139.0,False
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,AI148,,True,2026-04-19 08:32:41.703,False,171.0,False
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,SJ014,,True,2026-04-19 06:39:41.701,False,59.0,False
6F104,IndiGo,CCU,BOM,2026-04-19 05:39:41.702,2026-04-19 06:14:41.702,6F104,,False,2026-04-19 06:14:41.702,False,35.0,False
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,SJ121,,True,2026-04-19 06:47:41.702,False,75.0,False
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,UK174,,True,2026-04-19 07:47:41.703,False,140.0,False
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,AI033,,True,2026-04-19 10:21:41.701,False,296.0,False
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,SJ122,,True,2026-04-19 10:09:41.702,False,287.0,False
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,UK095,,True,2026-04-19 07:36:41.702,False,134.0,False
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,SJ026,,True,2026-04-19 09:40:41.701,False,258.0,False
6F221,IndiGo,MAA,DEL,2026-04-19 05:20:41.704,2026-04-19 08:52:41.704,6F221,,False,2026-04-19 08:52:41.704,False,212.0,False
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,SJ103,,True,2026-04-19 08:56:41.702,False,220.0,False
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,SJ011,,True,2026-04-19 09:59:41.701,False,285.0,False
