flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag,departure_date,route
SJ012,SpiceJet,HYD,BLR,2026-04-19 15:01:41.701,2026-04-19 16:12:41.701,SJ012,,True,2026-04-19 16:12:41.701,False,71.0,False,2026-04-19,HYD → BLR
SJ131,SpiceJet,MAA,HYD,2026-04-19 15:00:41.702,2026-04-19 16:07:41.702,SJ131,,True,2026-04-19 16:07:41.702,False,67.0,False,2026-04-19,MAA → HYD
AI010,Air India,BOM,HYD,2026-04-19 15:00:41.701,2026-04-19 19:48:41.701,AI010,,True,2026-04-19 19:48:41.701,False,288.0,False,2026-04-19,BOM → HYD
SJ038,SpiceJet,BLR,DEL,2026-04-19 14:57:41.701,2026-04-19 17:46:41.701,SJ038,,True,2026-04-19 17:46:41.701,False,169.0,False,2026-04-19,BLR → DEL
UK204,Vistara,BLR,DEL,2026-04-19 14:46:41.703,2026-04-19 16:24:41.703,UK204,,True,2026-04-19 16:24:41.703,False,98.0,False,2026-04-19,BLR → DEL
AI036,Air India,BOM,CCU,2026-04-19 14:45:41.701,2026-04-19 16:16:41.701,AI036,,True,2026-04-19 16:16:41.701,False,91.0,False,2026-04-19,BOM → CCU
AI100,Unknown,CCU,BOM,2026-04-19 14:42:41.702,2026-04-19 18:22:41.702,AI100,,True,2026-04-19 18:22:41.702,False,220.0,False,2026-04-19,CCU → BOM
SJ215,SpiceJet,CCU,DEL,2026-04-19 14:37:41.703,2026-04-19 16:12:41.703,SJ215,,True,2026-04-19 16:12:41.703,False,95.0,False,2026-04-19,CCU → DEL
UK155,Vistara,MAA,HYD,2026-04-19 14:34:41.703,2026-04-19 18:37:41.703,UK155,,True,2026-04-19 18:37:41.703,False,243.0,False,2026-04-19,MAA → HYD
SJ173,SpiceJet,CCU,HYD,2026-04-19 14:27:41.703,2026-04-19 16:09:41.703,SJ173,,True,2026-04-19 16:09:41.703,False,102.0,False,2026-04-19,CCU → HYD
UK179,Vistara,DEL,HYD,2026-04-19 14:25:41.703,2026-04-19 19:15:41.703,UK179,,True,2026-04-19 19:15:41.703,False,290.0,False,2026-04-19,DEL → HYD
UK221,Vistara,CCU,DEL,2026-04-19 14:18:41.704,2026-04-19 18:44:41.704,UK221,,True,2026-04-19 18:44:41.704,False,266.0,False,2026-04-19,CCU → DEL
UK023,Vistara,DEL,MAA,2026-04-19 14:15:41.701,2026-04-19 19:03:41.701,UK023,,True,2026-04-19 19:03:41.701,False,288.0,False,2026-04-19,DEL → MAA
SJ107,SpiceJet,BOM,MAA,2026-04-19 14:10:41.702,2026-04-19 18:38:41.702,SJ107,,True,2026-04-19 18:38:41.702,False,268.0,False,2026-04-19,BOM → MAA
AI073,Air India,BOM,BLR,2026-04-19 14:08:41.702,2026-04-19 16:10:41.702,AI073,,True,2026-04-19 16:10:41.702,False,122.0,False,2026-04-19,BOM → BLR
SJ187,SpiceJet,MAA,BLR,2026-04-19 14:07:41.703,2026-04-19 17:30:41.703,SJ187,,True,2026-04-19 17:30:41.703,False,203.0,False,2026-04-19,MAA → BLR
UK058,Vistara,MAA,BOM,2026-04-19 13:46:41.701,2026-04-19 17:04:41.701,UK058,,True,2026-04-19 17:04:41.701,False,198.0,False,2026-04-19,MAA → BOM
SJ063,SpiceJet,MAA,BOM,2026-04-19 13:38:41.701,2026-04-19 15:23:41.701,SJ063,,True,2026-04-19 15:23:41.701,False,105.0,False,2026-04-19,MAA → BOM
SJ062,SpiceJet,BLR,HYD,2026-04-19 13:37:41.701,2026-04-19 17:06:41.701,SJ062,,True,2026-04-19 17:06:41.701,False,209.0,False,2026-04-19,BLR → HYD
UK048,Vistara,MAA,DEL,2026-04-19 13:36:41.701,2026-04-19 18:21:41.701,UK048,,True,2026-04-19 18:21:41.701,False,285.0,False,2026-04-19,MAA → DEL
AI181,Air India,MAA,HYD,2026-04-19 13:29:41.703,2026-04-19 16:55:41.703,AI181,,True,2026-04-19 16:55:41.703,False,206.0,False,2026-04-19,MAA → HYD
AI003,Air India,BLR,HYD,2026-04-19 13:27:41.701,2026-04-19 16:55:41.701,AI003,,True,2026-04-19 16:55:41.701,False,208.0,False,2026-04-19,BLR → HYD
SJ040,SpiceJet,BOM,CCU,2026-04-19 13:12:41.701,2026-04-19 16:44:41.701,SJ040,,True,2026-04-19 16:44:41.701,False,212.0,False,2026-04-19,BOM → CCU
SJ016,SpiceJet,HYD,CCU,2026-04-19 13:01:41.701,2026-04-19 16:26:41.701,SJ016,,True,2026-04-19 16:26:41.701,False,205.0,False,2026-04-19,HYD → CCU
AI083,Air India,DEL,BOM,2026-04-19 12:54:41.702,2026-04-19 13:37:41.702,AI083,,True,2026-04-19 13:37:41.702,False,43.0,False,2026-04-19,DEL → BOM
SJ166,SpiceJet,CCU,HYD,2026-04-19 12:51:41.703,2026-04-19 16:18:41.703,SJ166,,True,2026-04-19 16:18:41.703,False,207.0,False,2026-04-19,CCU → HYD
SJ027,Unknown,BOM,MAA,2026-04-19 12:50:41.701,2026-04-19 17:13:41.701,SJ027,,True,2026-04-19 17:13:41.701,False,263.0,False,2026-04-19,BOM → MAA
UK225,Vistara,MAA,BLR,2026-04-19 12:46:41.704,2026-04-19 15:02:41.704,UK225,,True,2026-04-19 15:02:41.704,False,136.0,False,2026-04-19,MAA → BLR
SJ175,SpiceJet,MAA,BLR,2026-04-19 12:46:41.703,2026-04-19 16:50:41.703,SJ175,,True,2026-04-19 16:50:41.703,False,244.0,False,2026-04-19,MAA → BLR
AI182,Air India,HYD,DEL,2026-04-19 12:41:41.703,2026-04-19 17:14:41.703,AI182,,True,2026-04-19 17:14:41.703,False,273.0,False,2026-04-19,HYD → DEL
AI190,Air India,BOM,CCU,2026-04-19 12:38:41.703,2026-04-19 15:56:41.703,AI190,,True,2026-04-19 15:56:41.703,False,198.0,False,2026-04-19,BOM → CCU
AI120,Air India,MAA,CCU,2026-04-19 12:12:41.702,2026-04-19 14:18:41.702,AI120,,True,2026-04-19 14:18:41.702,False,126.0,False,2026-04-19,MAA → CCU
UK102,Vistara,HYD,CCU,2026-04-19 11:58:41.702,2026-04-19 14:01:41.702,UK102,,True,2026-04-19 14:01:41.702,False,123.0,False,2026-04-19,HYD → CCU
AI045,Air India,HYD,MAA,2026-04-19 11:58:41.701,2026-04-19 14:37:41.701,AI045,,True,2026-04-19 14:37:41.701,False,159.0,False,2026-04-19,HYD → MAA
UK136,Vistara,HYD,CCU,2026-04-19 11:43:41.703,2026-04-19 15:26:41.703,UK136,,True,2026-04-19 15:26:41.703,False,223.0,False,2026-04-19,HYD → CCU
SJ238,SpiceJet,MAA,BLR,2026-04-19 11:41:41.704,2026-04-19 15:39:41.704,SJ238,,True,2026-04-19 15:39:41.704,False,238.0,False,2026-04-19,MAA → BLR
AI193,Air India,MAA,HYD,2026-04-19 11:33:41.703,2026-04-19 16:07:41.703,AI193,,True,2026-04-19 16:07:41.703,False,274.0,False,2026-04-19,MAA → HYD
SJ199,SpiceJet,HYD,BOM,2026-04-19 11:29:41.703,2026-04-19 13:59:41.703,SJ199,,True,2026-04-19 13:59:41.703,False,150.0,False,2026-04-19,HYD → BOM
SJ050,SpiceJet,HYD,CCU,2026-04-19 11:24:41.701,2026-04-19 12:03:41.701,SJ050,,True,2026-04-19 12:03:41.701,False,39.0,False,2026-04-19,HYD → CCU
UK115,Vistara,BLR,BOM,2026-04-19 11:20:41.702,2026-04-19 13:20:42.000,UK115,,True,2026-04-19 13:20:42.000,False,120.00496666666666,False,2026-04-19,BLR → BOM
AI037,Unknown,BOM,BLR,2026-04-19 11:14:41.701,2026-04-19 15:13:41.701,AI037,,True,2026-04-19 15:13:41.701,False,239.0,False,2026-04-19,BOM → BLR
UK111,Vistara,MAA,BLR,2026-04-19 11:06:41.702,2026-04-19 12:20:41.702,UK111,,True,2026-04-19 12:20:41.702,False,74.0,False,2026-04-19,MAA → BLR
AI198,Air India,CCU,MAA,2026-04-19 10:56:41.703,2026-04-19 14:19:41.703,AI198,,True,2026-04-19 14:19:41.703,False,203.0,False,2026-04-19,CCU → MAA
UK184,Vistara,MAA,HYD,2026-04-19 10:49:41.703,2026-04-19 13:00:41.703,UK184,,True,2026-04-19 13:00:41.703,False,131.0,False,2026-04-19,MAA → HYD
UK066,Vistara,BOM,CCU,2026-04-19 10:29:41.701,2026-04-19 12:07:41.701,UK066,,True,2026-04-19 12:07:41.701,False,98.0,False,2026-04-19,BOM → CCU
AI180,Air India,BOM,CCU,2026-04-19 10:19:41.703,2026-04-19 11:00:41.703,AI180,,True,2026-04-19 11:00:41.703,False,41.0,False,2026-04-19,BOM → CCU
AI141,Air India,BLR,DEL,2026-04-19 10:16:41.702,2026-04-19 14:53:41.702,AI141,,True,2026-04-19 14:53:41.702,False,277.0,False,2026-04-19,BLR → DEL
SJ170,SpiceJet,BLR,BOM,2026-04-19 10:11:41.703,2026-04-19 11:56:41.703,SJ170,,True,2026-04-19 11:56:41.703,False,105.0,False,2026-04-19,BLR → BOM
SJ178,SpiceJet,BOM,HYD,2026-04-19 09:58:41.703,2026-04-19 12:27:41.703,SJ178,,True,2026-04-19 12:27:41.703,False,149.0,False,2026-04-19,BOM → HYD
UK220,Vistara,BLR,BOM,2026-04-19 09:51:41.704,2026-04-19 13:25:41.704,UK220,,True,2026-04-19 13:25:41.704,False,214.0,False,2026-04-19,BLR → BOM
SJ148,SpiceJet,DEL,BLR,2026-04-19 09:51:41.702,2026-04-19 13:41:41.702,SJ148,,True,2026-04-19 13:41:41.702,False,230.0,False,2026-04-19,DEL → BLR
UK065,Vistara,BOM,CCU,2026-04-19 09:38:41.701,2026-04-19 13:46:41.701,UK065,,True,2026-04-19 13:46:41.701,False,248.0,False,2026-04-19,BOM → CCU
SJ193,SpiceJet,CCU,DEL,2026-04-19 09:37:41.703,2026-04-19 12:16:41.703,SJ193,,True,2026-04-19 12:16:41.703,False,159.0,False,2026-04-19,CCU → DEL
UK056,Vistara,HYD,MAA,2026-04-19 09:29:41.701,2026-04-19 10:15:41.701,UK056,,True,2026-04-19 10:15:41.701,False,46.0,False,2026-04-19,HYD → MAA
AI219,Unknown,BLR,DEL,2026-04-19 09:28:41.703,2026-04-19 11:27:41.703,AI219,,True,2026-04-19 11:27:41.703,False,119.0,False,2026-04-19,BLR → DEL
SJ073,SpiceJet,CCU,BLR,2026-04-19 09:26:41.701,2026-04-19 11:14:41.701,SJ073,,True,2026-04-19 11:14:41.701,False,108.0,False,2026-04-19,CCU → BLR
SJ201,SpiceJet,BLR,DEL,2026-04-19 09:10:41.703,2026-04-19 11:12:41.703,SJ201,,True,2026-04-19 11:12:41.703,False,122.0,False,2026-04-19,BLR → DEL
UK028,Vistara,HYD,MAA,2026-04-19 09:02:41.701,2026-04-19 10:37:41.701,UK028,,True,2026-04-19 10:37:41.701,False,95.0,False,2026-04-19,HYD → MAA
SJ119,SpiceJet,BOM,CCU,2026-04-19 08:53:41.702,2026-04-19 11:29:41.702,SJ119,,True,2026-04-19 11:29:41.702,False,156.0,False,2026-04-19,BOM → CCU
AI165,Air India,DEL,CCU,2026-04-19 08:51:41.703,2026-04-19 10:31:41.703,AI165,,True,2026-04-19 10:31:41.703,False,100.0,False,2026-04-19,DEL → CCU
AI255,Air India,MAA,CCU,2026-04-19 08:45:41.704,2026-04-19 13:12:41.704,AI255,,True,2026-04-19 13:12:41.704,False,267.0,False,2026-04-19,MAA → CCU
AI202,Air India,HYD,BLR,2026-04-19 08:44:41.703,2026-04-19 10:53:41.703,AI202,,True,2026-04-19 10:53:41.703,False,129.0,False,2026-04-19,HYD → BLR
SJ039,SpiceJet,MAA,BOM,2026-04-19 08:41:41.701,2026-04-19 12:08:41.701,SJ039,,True,2026-04-19 12:08:41.701,False,207.0,False,2026-04-19,MAA → BOM
SJ051,Unknown,BOM,BLR,2026-04-19 08:40:41.701,2026-04-19 12:18:41.701,SJ051,,True,2026-04-19 12:18:41.701,False,218.0,False,2026-04-19,BOM → BLR
UK024,Vistara,MAA,BLR,2026-04-19 08:29:41.701,2026-04-19 13:29:41.701,UK024,,True,2026-04-19 13:29:41.701,False,300.0,False,2026-04-19,MAA → BLR
SJ006,SpiceJet,HYD,BLR,2026-04-19 08:25:41.701,2026-04-19 08:57:41.701,SJ006,,True,2026-04-19 08:57:41.701,False,32.0,False,2026-04-19,HYD → BLR
AI207,Air India,BOM,MAA,2026-04-19 08:24:41.703,2026-04-19 11:23:41.703,AI207,,True,2026-04-19 11:23:41.703,False,179.0,False,2026-04-19,BOM → MAA
SJ168,SpiceJet,CCU,BOM,2026-04-19 08:17:41.703,2026-04-19 12:29:41.703,SJ168,,True,2026-04-19 12:29:41.703,False,252.0,False,2026-04-19,CCU → BOM
AI028,Air India,HYD,BOM,2026-04-19 07:53:41.701,2026-04-19 08:35:41.701,AI028,,True,2026-04-19 08:35:41.701,False,42.0,False,2026-04-19,HYD → BOM
AI032,Air India,MAA,BLR,2026-04-19 07:26:41.701,2026-04-19 09:26:42.000,AI032,,True,2026-04-19 09:26:42.000,False,120.00498333333331,False,2026-04-19,MAA → BLR
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,UK163,,True,2026-04-19 09:04:41.703,False,102.0,False,2026-04-19,DEL → HYD
UK163,Vistara,DEL,HYD,2026-04-19 07:22:41.703,2026-04-19 09:04:41.703,UK163,,True,2026-04-19 09:04:41.703,False,102.0,False,2026-04-19,DEL → HYD
SJ067,SpiceJet,MAA,BLR,2026-04-19 07:17:41.701,2026-04-19 08:16:41.701,SJ067,,True,2026-04-19 08:16:41.701,False,59.0,False,2026-04-19,MAA → BLR
SJ106,SpiceJet,CCU,DEL,2026-04-19 07:16:41.702,2026-04-19 09:40:41.702,SJ106,,True,2026-04-19 09:40:41.702,False,144.0,False,2026-04-19,CCU → DEL
AI086,Air India,CCU,HYD,2026-04-19 07:13:41.702,2026-04-19 10:09:41.702,AI086,,True,2026-04-19 10:09:41.702,False,176.0,False,2026-04-19,CCU → HYD
SJ064,SpiceJet,CCU,DEL,2026-04-19 06:29:41.701,2026-04-19 08:43:41.701,SJ064,,True,2026-04-19 08:43:41.701,False,134.0,False,2026-04-19,CCU → DEL
UK118,Vistara,HYD,BLR,2026-04-19 06:22:41.702,2026-04-19 07:22:42.000,UK118,,True,2026-04-19 07:22:42.000,False,60.00496666666666,False,2026-04-19,HYD → BLR
UK022,Vistara,DEL,HYD,2026-04-19 06:22:41.701,2026-04-19 10:59:41.701,UK022,,True,2026-04-19 10:59:41.701,False,277.0,False,2026-04-19,DEL → HYD
UK099,Vistara,BOM,MAA,2026-04-19 06:16:41.702,2026-04-19 10:24:41.702,UK099,,True,2026-04-19 10:24:41.702,False,248.0,False,2026-04-19,BOM → MAA
AI023,Air India,HYD,BLR,2026-04-19 06:10:41.701,2026-04-19 09:35:41.701,AI023,,True,2026-04-19 09:35:41.701,False,205.0,False,2026-04-19,HYD → BLR
SJ245,SpiceJet,BOM,DEL,2026-04-19 06:07:41.704,2026-04-19 09:39:41.704,SJ245,,True,2026-04-19 09:39:41.704,False,212.0,False,2026-04-19,BOM → DEL
AI138,Air India,DEL,CCU,2026-04-19 05:50:41.702,2026-04-19 06:40:41.702,AI138,,True,2026-04-19 06:40:41.702,False,50.0,False,2026-04-19,DEL → CCU
SJ021,SpiceJet,HYD,BLR,2026-04-19 05:48:41.701,2026-04-19 09:46:41.701,SJ021,,True,2026-04-19 09:46:41.701,False,238.0,False,2026-04-19,HYD → BLR
SJ136,SpiceJet,HYD,BLR,2026-04-19 05:45:41.702,2026-04-19 08:04:41.702,SJ136,,True,2026-04-19 08:04:41.702,False,139.0,False,2026-04-19,HYD → BLR
AI148,Air India,HYD,MAA,2026-04-19 05:41:41.703,2026-04-19 08:32:41.703,AI148,,True,2026-04-19 08:32:41.703,False,171.0,False,2026-04-19,HYD → MAA
SJ014,SpiceJet,BOM,HYD,2026-04-19 05:40:41.701,2026-04-19 06:39:41.701,SJ014,,True,2026-04-19 06:39:41.701,False,59.0,False,2026-04-19,BOM → HYD
SJ121,SpiceJet,CCU,DEL,2026-04-19 05:32:41.702,2026-04-19 06:47:41.702,SJ121,,True,2026-04-19 06:47:41.702,False,75.0,False,2026-04-19,CCU → DEL
UK174,Vistara,CCU,DEL,2026-04-19 05:27:41.703,2026-04-19 07:47:41.703,UK174,,True,2026-04-19 07:47:41.703,False,140.0,False,2026-04-19,CCU → DEL
AI033,Air India,MAA,CCU,2026-04-19 05:25:41.701,2026-04-19 10:21:41.701,AI033,,True,2026-04-19 10:21:41.701,False,296.0,False,2026-04-19,MAA → CCU
SJ122,SpiceJet,CCU,BOM,2026-04-19 05:22:41.702,2026-04-19 10:09:41.702,SJ122,,True,2026-04-19 10:09:41.702,False,287.0,False,2026-04-19,CCU → BOM
UK095,Vistara,BOM,MAA,2026-04-19 05:22:41.702,2026-04-19 07:36:41.702,UK095,,True,2026-04-19 07:36:41.702,False,134.0,False,2026-04-19,BOM → MAA
SJ026,SpiceJet,CCU,MAA,2026-04-19 05:22:41.701,2026-04-19 09:40:41.701,SJ026,,True,2026-04-19 09:40:41.701,False,258.0,False,2026-04-19,CCU → MAA
SJ103,SpiceJet,MAA,BLR,2026-04-19 05:16:41.702,2026-04-19 08:56:41.702,SJ103,,True,2026-04-19 08:56:41.702,False,220.0,False,2026-04-19,MAA → BLR
SJ011,SpiceJet,BOM,MAA,2026-04-19 05:14:41.701,2026-04-19 09:59:41.701,SJ011,,True,2026-04-19 09:59:41.701,False,285.0,False,2026-04-19,BOM → MAA
AI002,Air India,HYD,BLR,2026-04-19 05:12:41.700,2026-04-19 07:12:41.700,AI002,,True,2026-04-19 07:12:41.700,False,120.0,False,2026-04-19,HYD → BLR
AI046,Unknown,DEL,BOM,2026-04-19 05:09:41.701,2026-04-19 08:00:41.701,AI046,,True,2026-04-19 08:00:41.701,False,171.0,False,2026-04-19,DEL → BOM
SJ053,SpiceJet,CCU,DEL,2026-04-19 05:00:41.701,2026-04-19 06:38:41.701,SJ053,,True,2026-04-19 06:38:41.701,False,98.0,False,2026-04-19,CCU → DEL
AI236,Air India,DEL,BOM,2026-04-19 04:52:41.704,2026-04-19 09:11:41.704,AI236,,True,2026-04-19 09:11:41.704,False,259.0,False,2026-04-19,DEL → BOM
AI254,Air India,CCU,HYD,2026-04-19 04:46:41.704,2026-04-19 08:06:41.704,AI254,,True,2026-04-19 08:06:41.704,False,200.0,False,2026-04-19,CCU → HYD
UK070,Vistara,BOM,DEL,2026-04-19 04:36:41.701,2026-04-19 06:49:41.701,UK070,,True,2026-04-19 06:49:41.701,False,133.0,False,2026-04-19,BOM → DEL
SJ147,SpiceJet,BLR,CCU,2026-04-19 04:30:41.702,2026-04-19 08:52:41.702,SJ147,,True,2026-04-19 08:52:41.702,False,262.0,False,2026-04-19,BLR → CCU
UK201,Vistara,HYD,BOM,2026-04-19 04:29:41.703,2026-04-19 06:42:41.703,UK201,,True,2026-04-19 06:42:41.703,False,133.0,False,2026-04-19,HYD → BOM
SJ234,SpiceJet,BLR,CCU,2026-04-19 04:20:41.704,2026-04-19 06:23:41.704,SJ234,,True,2026-04-19 06:23:41.704,False,123.0,False,2026-04-19,BLR → CCU
AI176,Air India,BLR,DEL,2026-04-19 04:20:41.703,2026-04-19 06:25:41.703,AI176,,True,2026-04-19 06:25:41.703,False,125.0,False,2026-04-19,BLR → DEL
SJ045,SpiceJet,DEL,MAA,2026-04-19 04:16:41.701,2026-04-19 09:03:41.701,SJ045,,True,2026-04-19 09:03:41.701,False,287.0,False,2026-04-19,DEL → MAA
SJ174,SpiceJet,CCU,DEL,2026-04-19 04:09:41.703,2026-04-19 05:04:41.703,SJ174,,True,2026-04-19 05:04:41.703,False,55.0,False,2026-04-19,CCU → DEL
AI007,Air India,MAA,DEL,2026-04-19 04:01:41.701,2026-04-19 06:01:42.000,AI007,,True,2026-04-19 06:01:42.000,False,120.00498333333331,False,2026-04-19,MAA → DEL
AI143,Air India,CCU,DEL,2026-04-19 03:58:41.702,2026-04-19 04:36:41.702,AI143,,True,2026-04-19 04:36:41.702,False,38.0,False,2026-04-19,CCU → DEL
SJ241,SpiceJet,DEL,HYD,2026-04-19 03:57:41.704,2026-04-19 06:36:41.704,SJ241,,True,2026-04-19 06:36:41.704,False,159.0,False,2026-04-19,DEL → HYD
AI020,Unknown,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,AI020,,True,2026-04-19 06:21:41.701,False,148.0,False,2026-04-19,BOM → BLR
AI020,Unknown,BOM,BLR,2026-04-19 03:53:41.701,2026-04-19 06:21:41.701,AI020,,True,2026-04-19 06:21:41.701,False,148.0,False,2026-04-19,BOM → BLR
UK031,Vistara,CCU,DEL,2026-04-19 03:45:41.701,2026-04-19 07:20:41.701,UK031,,True,2026-04-19 07:20:41.701,False,215.0,False,2026-04-19,CCU → DEL
AI013,Air India,HYD,BLR,2026-04-19 03:41:41.701,2026-04-19 04:58:41.701,AI013,,True,2026-04-19 04:58:41.701,False,77.0,False,2026-04-19,HYD → BLR
AI249,Air India,BLR,HYD,2026-04-19 03:38:41.704,2026-04-19 06:27:41.704,AI249,,True,2026-04-19 06:27:41.704,False,169.0,False,2026-04-19,BLR → HYD
UK046,Vistara,CCU,DEL,2026-04-19 03:37:41.701,2026-04-19 06:05:41.701,UK046,,True,2026-04-19 06:05:41.701,False,148.0,False,2026-04-19,CCU → DEL
UK168,Vistara,BLR,CCU,2026-04-19 03:20:41.703,2026-04-19 04:09:41.703,UK168,,True,2026-04-19 04:09:41.703,False,49.0,False,2026-04-19,BLR → CCU
AI022,Air India,BOM,MAA,2026-04-19 03:15:41.701,2026-04-19 05:10:41.701,AI022,,True,2026-04-19 05:10:41.701,False,115.0,False,2026-04-19,BOM → MAA
UK218,Vistara,MAA,BLR,2026-04-19 03:12:41.704,2026-04-19 07:22:41.704,UK218,,True,2026-04-19 07:22:41.704,False,250.0,False,2026-04-19,MAA → BLR
UK142,Vistara,BLR,DEL,2026-04-19 03:03:41.703,2026-04-19 07:13:41.703,UK142,,True,2026-04-19 07:13:41.703,False,250.0,False,2026-04-19,BLR → DEL
SJ217,SpiceJet,BOM,CCU,2026-04-19 02:57:41.703,2026-04-19 06:04:41.703,SJ217,,True,2026-04-19 06:04:41.703,False,187.0,False,2026-04-19,BOM → CCU
SJ143,SpiceJet,DEL,BOM,2026-04-19 02:55:41.702,2026-04-19 03:52:41.702,SJ143,,True,2026-04-19 03:52:41.702,False,57.0,False,2026-04-19,DEL → BOM
AI243,Unknown,BLR,BOM,2026-04-19 02:50:41.704,2026-04-19 05:09:41.704,AI243,,True,2026-04-19 05:09:41.704,False,139.0,False,2026-04-19,BLR → BOM
SJ246,SpiceJet,BOM,DEL,2026-04-19 02:47:41.704,2026-04-19 03:47:42.000,SJ246,,True,2026-04-19 03:47:42.000,False,60.00493333333333,False,2026-04-19,BOM → DEL
UK157,Vistara,CCU,BOM,2026-04-19 02:41:41.703,2026-04-19 03:41:42.000,UK157,,True,2026-04-19 03:41:42.000,False,60.00495,False,2026-04-19,CCU → BOM
UK172,Vistara,DEL,BOM,2026-04-19 02:20:41.703,2026-04-19 05:21:41.703,UK172,,True,2026-04-19 05:21:41.703,False,181.0,False,2026-04-19,DEL → BOM
SJ139,SpiceJet,DEL,BLR,2026-04-19 02:20:41.702,2026-04-19 06:02:41.702,SJ139,,True,2026-04-19 06:02:41.702,False,222.0,False,2026-04-19,DEL → BLR
UK085,Vistara,MAA,DEL,2026-04-19 02:15:41.702,2026-04-19 03:17:41.702,UK085,,True,2026-04-19 03:17:41.702,False,62.0,False,2026-04-19,MAA → DEL
SJ032,SpiceJet,MAA,BOM,2026-04-19 02:11:41.701,2026-04-19 04:33:41.701,SJ032,,True,2026-04-19 04:33:41.701,False,142.0,False,2026-04-19,MAA → BOM
AI106,Air India,HYD,BLR,2026-04-19 02:07:41.702,2026-04-19 03:20:41.702,AI106,,True,2026-04-19 03:20:41.702,False,73.0,False,2026-04-19,HYD → BLR
AI200,Air India,HYD,MAA,2026-04-19 02:05:41.703,2026-04-19 05:29:41.703,AI200,,True,2026-04-19 05:29:41.703,False,204.0,False,2026-04-19,HYD → MAA
SJ079,SpiceJet,HYD,DEL,2026-04-19 01:58:41.702,2026-04-19 05:02:41.702,SJ079,,True,2026-04-19 05:02:41.702,False,184.0,False,2026-04-19,HYD → DEL
SJ082,SpiceJet,BOM,DEL,2026-04-19 01:54:41.702,2026-04-19 02:33:41.702,SJ082,,True,2026-04-19 02:33:41.702,False,39.0,False,2026-04-19,BOM → DEL
SJ110,SpiceJet,CCU,DEL,2026-04-19 01:47:41.702,2026-04-19 02:20:41.702,SJ110,,True,2026-04-19 02:20:41.702,False,33.0,False,2026-04-19,CCU → DEL
UK143,Vistara,BLR,BOM,2026-04-19 01:34:41.703,2026-04-19 02:48:41.703,UK143,,True,2026-04-19 02:48:41.703,False,74.0,False,2026-04-19,BLR → BOM
SJ213,SpiceJet,BOM,CCU,2026-04-19 01:19:41.703,2026-04-19 04:48:41.703,SJ213,,True,2026-04-19 04:48:41.703,False,209.0,False,2026-04-19,BOM → CCU
SJ072,SpiceJet,DEL,HYD,2026-04-19 01:18:41.701,2026-04-19 04:08:41.701,SJ072,,True,2026-04-19 04:08:41.701,False,170.0,False,2026-04-19,DEL → HYD
UK202,Vistara,DEL,HYD,2026-04-19 01:11:41.703,2026-04-19 05:37:41.703,UK202,,True,2026-04-19 05:37:41.703,False,266.0,False,2026-04-19,DEL → HYD
UK037,Vistara,BLR,BOM,2026-04-19 01:10:41.701,2026-04-19 05:12:41.701,UK037,,True,2026-04-19 05:12:41.701,False,242.0,False,2026-04-19,BLR → BOM
UK069,Vistara,CCU,DEL,2026-04-19 01:10:41.701,2026-04-19 03:23:41.701,UK069,,True,2026-04-19 03:23:41.701,False,133.0,False,2026-04-19,CCU → DEL
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,SJ118,,True,2026-04-19 02:33:41.702,False,85.0,False,2026-04-19,DEL → BOM
SJ118,SpiceJet,DEL,BOM,2026-04-19 01:08:41.702,2026-04-19 02:33:41.702,SJ118,,True,2026-04-19 02:33:41.702,False,85.0,False,2026-04-19,DEL → BOM
UK097,Vistara,HYD,BOM,2026-04-19 00:49:41.702,2026-04-19 05:00:41.702,UK097,,True,2026-04-19 05:00:41.702,False,251.0,False,2026-04-19,HYD → BOM
UK196,Vistara,BOM,HYD,2026-04-19 00:32:41.703,2026-04-19 04:49:41.703,UK196,,True,2026-04-19 04:49:41.703,False,257.0,False,2026-04-19,BOM → HYD
SJ086,SpiceJet,CCU,DEL,2026-04-19 00:32:41.702,2026-04-19 04:17:41.702,SJ086,,True,2026-04-19 04:17:41.702,False,225.0,False,2026-04-19,CCU → DEL
AI134,Air India,HYD,BOM,2026-04-19 00:28:41.702,2026-04-19 04:23:41.702,AI134,,True,2026-04-19 04:23:41.702,False,235.0,False,2026-04-19,HYD → BOM
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,AI043,,True,2026-04-19 04:37:41.701,False,249.0,False,2026-04-19,CCU → DEL
AI043,Air India,CCU,DEL,2026-04-19 00:28:41.701,2026-04-19 04:37:41.701,AI043,,True,2026-04-19 04:37:41.701,False,249.0,False,2026-04-19,CCU → DEL
UK119,Vistara,BOM,CCU,2026-04-19 00:21:41.702,2026-04-19 04:38:41.702,UK119,,True,2026-04-19 04:38:41.702,False,257.0,False,2026-04-19,BOM → CCU
