dataset,quarantine_reason,flight_id,airline,source,destination,departure_time,arrival_time,flight_id_raw,duration_raw,flight_id_valid_flag,arrival_time_adjusted,overnight_flag,duration_minutes,duration_anomaly_flag,booking_id,passenger_key_hash,booking_date,status,seat_number,status_valid_flag
flights,invalid flight ID or duration anomaly,6F204,IndiGo,DEL,CCU,2026-04-17 13:23:41.703,2026-04-17 16:04:41.703,6F204,,False,2026-04-17 16:04:41.703,False,161.0,False,,,,,,
flights,invalid flight ID or duration anomaly,6F215,IndiGo,DEL,BLR,2026-04-17 13:00:41.703,2026-04-17 17:30:41.703,6F215,,False,2026-04-17 17:30:41.703,False,270.0,False,,,,,,
flights,invalid flight ID or duration anomaly,6F198,IndiGo,HYD,BLR,2026-04-17 12:40:41.703,2026-04-17 17:39:41.703,6F198,,False,2026-04-17 17:39:41.703,False,299.0,False,,,,,,
flights,invalid flight ID or duration anomaly,6F057,IndiGo,MAA,DEL,2026-04-17 12:32:41.701,2026-04-17 15:50:41.701,6F057,,False,2026-04-17 15:50:41.701,False,198.0,False,,,,,,
bookings,invalid status or missing booking reference,UK094,,,,,,,,,,,,,B1015,4ff00403397e83e71b7bac58d46092c1f4c0558542749ae813ddab899eacdeb3,2025-10-21 11:37:36.951,,6F,False
bookings,invalid status or missing booking reference,UK026,,,,,,,,,,,,,B1033,afbd94f1848fd41087cc5acb8d09e72c4f5b0aad55a614d2754a32417907ca51,2025-05-06 11:37:36.951,,19A,False
bookings,invalid status or missing booking reference,SJ214,,,,,,,,,,,,,B1045,c24146553498b11133c73b471f128c4034fbbc101da3d55d16b786b97abc6fc3,2026-03-19 11:37:36.951,,18C,False
bookings,invalid status or missing booking reference,SJ153,,,,,,,,,,,,,B1049,08cb2d3a1162156fae3f8de8547a4392bc4947f04eba00d88607c9bff433f76a,2025-07-28 11:37:36.951,INVALID,3C,False
bookings,invalid status or missing booking reference,6F017,,,,,,,,,,,,,B1097,ae0406e331f05b6c3cc1862b5e628541a2ba43f543dafe5dcc31a1ea710368e4,2025-08-26 11:37:36.951,,34F,False
bookings,invalid status or missing booking reference,6F245,,,,,,,,,,,,,B1098,b0319151afd041aba0c645d06c0f8abea9d2711de08340c91f4602b325080fec,2025-10-15 11:37:36.951,,13D,False
bookings,invalid status or missing booking reference,SJ196,,,,,,,,,,,,,B1102,8dc928bdd6a7a7903365d77c2b04a4497020886d70a70ea3f8a4d2574e755aee,2025-10-06 11:37:36.951,INVALID,15F,False
bookings,invalid status or missing booking reference,AI146,,,,,,,,,,,,,B1162,8fe4a9cee575ed16d908c362cb41ce216bda4d23211d948dbf7c837197a1dc9d,2025-04-22 11:37:36.951,INVALID,32D,False
bookings,invalid status or missing booking reference,SJ022,,,,,,,,,,,,,B1198,86d87cbac905451cd1cf943b93648d0f6b147644f646a978feb82bf0245d63b5,2025-06-16 11:37:36.951,INVALID,29A,False
bookings,invalid status or missing booking reference,SJ052,,,,,,,,,,,,,B1208,92eb1a7f77b6b0b1587404e822cb87abcada05c31c4923f5f5cb4cc9bdeeff95,2025-07-22 11:37:36.951,INVALID,9A,False
bookings,invalid status or missing booking reference,UK194,,,,,,,,,,,,,B1214,d4b256a73ebbf0e5b9719293cd5872b7a42284f944c914c2bd3b5a53a3ea41fd,2025-08-14 11:37:36.951,,23B,False
bookings,invalid status or missing booking reference,6F056,,,,,,,,,,,,,B1223,b63f0c822b6e830ae9c355c7894d5c011f41efd0b6667b3a0d2cf9230d8bea10,2026-04-09 11:37:36.951,,15A,False
bookings,invalid status or missing booking reference,AI047,,,,,,,,,,,,,B1237,c8825a62bdff38dd0a66384c87a053d4c10cda8640c32505017564104dd13cbd,2025-11-16 11:37:36.951,,15B,False
bookings,invalid status or missing booking reference,SJ186,,,,,,,,,,,,,B1238,05eea77c075ff7329e9eb383df908cc03d91db1aad14d9e93f0e534a08c2d972,2025-10-20 11:37:36.951,,8E,False
bookings,invalid status or missing booking reference,6F201,,,,,,,,,,,,,B1245,ddb723773923fb83eddc5684a1b82d5841819a41e1397eb83c585f4829b3e5f6,2026-04-17 11:37:36.951,,26A,False
bookings,invalid status or missing booking reference,AI102,,,,,,,,,,,,,B1268,ae37fa4a6e4efefde12bd52af53066456a5c1b5a8b5ad036317a0dc0218e0db1,2026-01-16 11:37:36.951,INVALID,12A,False
bookings,invalid status or missing booking reference,SJ017,,,,,,,,,,,,,B1270,dc3fb38aab9df1c81e21b57b1e36fec002153e68c6f7feff5b8aab07689146ee,2025-06-02 11:37:36.951,,22E,False
bookings,invalid status or missing booking reference,AI150,,,,,,,,,,,,,B1273,cd605f21ec12328c2775cc58f3d9ef27effc5e4776b6019e85bf0321e43c9109,2025-06-05 11:37:36.951,,28B,False
bookings,invalid status or missing booking reference,6F019,,,,,,,,,,,,,B1279,d5169308ce3fd20e529e3b94cc846e5723dbadb54b0c69af7ceb2713f60c1692,2025-05-10 11:37:36.951,,28C,False
bookings,invalid status or missing booking reference,AI103,,,,,,,,,,,,,B1283,19298fd58334c2576e49a117e7714d5a8dc0fc9a1b9e879f7f8eb13fcb898319,2025-05-08 11:37:36.951,INVALID,29D,False
bookings,invalid status or missing booking reference,6F010,,,,,,,,,,,,,B1286,3637cf9c2a0f3c442d1fc9871e196e275b5092307c15aaa343430617f1846df4,2025-09-25 11:37:36.951,INVALID,33B,False
bookings,invalid status or missing booking reference,6F022,,,,,,,,,,,,,B1304,54880709cf829c2d0d703d6ee6f77deed4c47aeb026f35def2f7a6b2e789432d,2025-12-13 11:37:36.951,INVALID,18E,False
bookings,invalid status or missing booking reference,AI015,,,,,,,,,,,,,B1312,fdff1477af852fb0e86fc129c5b2510e9c5f6a722608ded739cdc6277962b28e,2026-03-29 11:37:36.951,,6E,False
bookings,invalid status or missing booking reference,6F246,,,,,,,,,,,,,B1337,323969a7963eafc6513bc14886c789e73bb1919adde854ed931330089747a1aa,2025-10-20 11:37:36.951,INVALID,4C,False
bookings,invalid status or missing booking reference,6F065,,,,,,,,,,,,,B1357,9985af7cd23dbc3b0b3d6d654015391b8f54314efe44e9f3501c1b8821178042,2026-02-05 11:37:36.951,,14A,False
bookings,invalid status or missing booking reference,AI105,,,,,,,,,,,,,B1360,547d9344fb2018b3014f8911219667d36401d2e162a40cb2f7f9302c1a662630,2025-06-15 11:37:36.951,,18D,False
bookings,invalid status or missing booking reference,6F038,,,,,,,,,,,,,B1388,f4133d1257c4df22d1f3160f167fa0b82a2d16ffc2fa6076b0dd622aa9284cbf,2025-09-23 11:37:36.951,INVALID,8D,False
bookings,invalid status or missing booking reference,6F085,,,,,,,,,,,,,B1389,8e26350544cae3f0f70ce8db62951546a2e8e09af01719b2917ac5c05e1798cc,2026-02-22 11:37:36.951,,30D,False
bookings,invalid status or missing booking reference,UK023,,,,,,,,,,,,,B1395,3c5a756d3cd50af2c1cceb589f32a40d1a67aed43e64136cfbab05982a63230e,2026-02-10 11:37:36.951,INVALID,23B,False
bookings,invalid status or missing booking reference,AI039,,,,,,,,,,,,,B1396,cb8500518a266d0a024d0a16e212d8f568a9d5a6ff092b0c3a15c9f2851823d4,2025-08-03 11:37:36.951,,13E,False
bookings,invalid status or missing booking reference,UK155,,,,,,,,,,,,,B1401,3d817a3baaeab5918782cebbce2614e3be8b2aa2e4a7d6573775ad000da95c0a,2025-04-20 11:37:36.951,,21D,False
bookings,invalid status or missing booking reference,6F253,,,,,,,,,,,,,B1404,6c78ca347eb017af2b5b06207cb1dbb8974d9429ed43b397a5e91b4af78ada20,2026-03-07 11:37:36.951,INVALID,16A,False
bookings,invalid status or missing booking reference,SJ038,,,,,,,,,,,,,B1413,8249f45e7acc37f4632d0a259fbec44a4ed875f9ba9f655e0c57b224d001a1f9,2025-10-05 11:37:36.951,,14A,False
bookings,invalid status or missing booking reference,UK058,,,,,,,,,,,,,B1421,028cb64631392a377977c87bedcb83b08efa3795ef7252615e60dd9e8b72102e,2025-10-03 11:37:36.951,,23C,False
bookings,invalid status or missing booking reference,AI073,,,,,,,,,,,,,B1438,c69e01f1f8c5b49bd6cf223cf519595b36def4bdcaa285f1453b19422941dcc4,2026-04-01 11:37:36.951,,20D,False
bookings,invalid status or missing booking reference,SJ131,,,,,,,,,,,,,B1441,7a73ce2a7fc78ef30e7d3767823226ec53bad36409ec5e2d54d4373e77bfd26e,2025-09-22 11:37:36.951,INVALID,13A,False
bookings,invalid status or missing booking reference,SJ119,,,,,,,,,,,,,B1483,493f03c091f1bb5b6181ee7ab114c66faeda7d62a9ca480f33d547d492e5b590,2025-06-09 11:37:36.951,,26B,False
bookings,invalid status or missing booking reference,AI033,,,,,,,,,,,,,B1499,39d1daf0321a65a7a8989f5b89cb63730fa04b1f78b6cde9b2f3502eab8f0d3a,2025-06-17 11:37:36.952,INVALID,17C,False
bookings,invalid status or missing booking reference,AI023,,,,,,,,,,,,,B1508,fb80277747aac668145bc47a70b7ee1c7a652955c60fd434859603bc2bb0f212,2025-07-31 11:37:36.952,,9C,False
bookings,invalid status or missing booking reference,6F221,,,,,,,,,,,,,B1517,611287edff2d9e602fc6312c5850f6c8c7f4718408f7c4e4adbda51ff8cefd15,2026-01-16 11:37:36.952,INVALID,31B,False
bookings,invalid status or missing booking reference,SJ147,,,,,,,,,,,,,B1518,255778825079acb5b763b6559c5fc45e24e91da572163fe53460a36801cb563a,2026-03-20 11:37:36.952,INVALID,30A,False
bookings,invalid status or missing booking reference,AI254,,,,,,,,,,,,,B1525,bf4ff98420fadf43b6c000838d75a055de2f506c98c68535320fa5759aa300cd,2025-05-29 11:37:36.952,,11E,False
bookings,invalid status or missing booking reference,6F066,,,,,,,,,,,,,B1529,5c2ee892f9c113da083b5f93cb2cd85c59404e7f20884cd0a9799298b91cbc28,2025-04-30 11:37:36.952,,34C,False
bookings,invalid status or missing booking reference,UK095,,,,,,,,,,,,,B1530,a283a09aa25e74844adbaa72805adfee5de273ca179f93f31826cf2ad4dc9551,2025-12-08 11:37:36.952,INVALID,23E,False
bookings,invalid status or missing booking reference,AI002,,,,,,,,,,,,,B1536,0a7fd94c6462ec540a915ec379638303b93d6dfc232cab50baaa2fd78eab14ee,2025-06-01 11:37:36.952,,4C,False
bookings,invalid status or missing booking reference,6F104,,,,,,,,,,,,,B1551,b80f0792f54b48b735169ad48fab43e1494809354d2a41baabde61a641586c52,2025-11-14 11:37:36.952,INVALID,8E,False
bookings,invalid status or missing booking reference,SJ032,,,,,,,,,,,,,B1576,a0c14a5b58b318831041a0da4ae6ad5e5c47e2a06ebdc9e3c8b149b595d8a682,2025-10-20 11:37:36.952,,6F,False
bookings,invalid status or missing booking reference,SJ072,,,,,,,,,,,,,B1583,0b40c4ed7240e82b9daeb1d3d1dfec63f961836cb323b1a80f47700b744efddb,2026-02-22 11:37:36.952,,33D,False
bookings,invalid status or missing booking reference,6F087,,,,,,,,,,,,,B1593,4f298002003d87c1d612ccc5bd08710bf4a0e8820b936ee256fe2747d11f2c86,2025-09-24 11:37:36.952,,1A,False
bookings,invalid status or missing booking reference,6F042,,,,,,,,,,,,,B1602,d74aca86f92c65cafecdfff785341967ab44bd2039bb62550cf700740e5c15a3,2025-07-07 11:37:36.952,,2A,False
bookings,invalid status or missing booking reference,AI101,,,,,,,,,,,,,B1607,381fb8bf617b85b1500be36389446b3dcb63971f826b60836e4b32f6d1d2c80a,2026-02-02 11:37:36.952,INVALID,30F,False
bookings,invalid status or missing booking reference,AI116,,,,,,,,,,,,,B1614,687eea855b2141c9b9b456d62f95581bc6ee5de2ee9f5f5a62c04e8464f8bf98,2025-05-11 11:37:36.952,,30B,False
bookings,invalid status or missing booking reference,AI070,,,,,,,,,,,,,B1617,c8825a62bdff38dd0a66384c87a053d4c10cda8640c32505017564104dd13cbd,2025-05-10 11:37:36.952,INVALID,18A,False
bookings,invalid status or missing booking reference,AI136,,,,,,,,,,,,,B1635,6d64c5db9320443a09f781a2448e89f34f0981a8a62009bf634605c5eed2f85c,2025-08-14 11:37:36.952,INVALID,7C,False
bookings,invalid status or missing booking reference,UK122,,,,,,,,,,,,,B1641,515ee739d3b1e850ea87009babf136b0542638289a3c4aa231c50bec8a47e40c,2026-03-27 11:37:36.952,,28D,False
bookings,invalid status or missing booking reference,SJ105,,,,,,,,,,,,,B1650,4501ed1c58dd1fd2e579358f8d11c8862f6f538680eb712ec38db5827d52e883,2026-04-03 11:37:36.952,,10D,False
bookings,invalid status or missing booking reference,AI131,,,,,,,,,,,,,B1654,9a5d603fd6eacc409027cb091b3ea3b03a3857bd38efe4a1b2ad7e450b585085,2025-08-14 11:37:36.952,,31A,False
bookings,invalid status or missing booking reference,AI147,,,,,,,,,,,,,B1673,c9a061d04a6e0a5d88cffda77b795792bfeebad00ac005bbf03dfd8987a6a0ea,2025-06-12 11:37:36.952,,28B,False
bookings,invalid status or missing booking reference,AI253,,,,,,,,,,,,,B1680,5462e26b2c4f69495b9a7e04fdb2576e4484537640762a2bd5ef3724ad75b5d3,2026-03-19 11:37:36.952,,11F,False
bookings,invalid status or missing booking reference,6F167,,,,,,,,,,,,,B1711,04c31ead0dacb627c690602a1aa6e9a1d82a08b75fce9493dce8c3c852365ce2,2026-01-29 11:37:36.952,,4C,False
bookings,invalid status or missing booking reference,6F137,,,,,,,,,,,,,B1743,5aadc6c083027b2b87c4aecc6767c86098104772d3a66d0dda11ab4cd031b0b5,2025-11-21 11:37:36.952,INVALID,6F,False
bookings,invalid status or missing booking reference,SJ111,,,,,,,,,,,,,B1769,bc683045521964cc94c27ae99da8e08e4629083220090d5554cb70c1e97832f6,2025-11-23 11:37:36.952,INVALID,6F,False
bookings,invalid status or missing booking reference,6F109,,,,,,,,,,,,,B1772,8827f01ea81cde4c6fa53dba33d2ae9301c138d84422893db8d51fadaa58f6e1,2025-08-29 11:37:36.952,,10B,False
bookings,invalid status or missing booking reference,AI111,,,,,,,,,,,,,B1802,9238aed697b53737552fb13265a728aa7c4afa319dee6756640baac14e5946db,2025-06-30 11:37:36.952,INVALID,16B,False
bookings,invalid status or missing booking reference,AI104,,,,,,,,,,,,,B1813,448e628481ab8a8379ecc20c077dc8fe5c213bd5675ccb10c8e3ae3be06e316e,2025-04-21 11:37:36.952,INVALID,9D,False
bookings,invalid status or missing booking reference,SJ129,,,,,,,,,,,,,B1849,b6212904303d11c84dc00f8f5c6098f40ef16b4cfe72e0e8f527f43238cbd88b,2025-06-24 11:37:36.952,INVALID,12E,False
bookings,invalid status or missing booking reference,6F008,,,,,,,,,,,,,B1858,28f3c2a8d2b4e70a54c280efe2a2d76a3e7523064fd65364d23f0a86d872cee7,2025-11-25 11:37:36.952,,10B,False
bookings,invalid status or missing booking reference,UK043,,,,,,,,,,,,,B1860,252b1f4fb0c859e1f5fe4dd3f39223ac31dff1968ab3d2b5930b6909e6d1777c,2025-08-01 11:37:36.952,,3A,False
bookings,invalid status or missing booking reference,6F130,,,,,,,,,,,,,B1886,0c2667ac3ad287d572e2898ace23dff926bf2ae1f6c450ede0c679b75f2572b9,2026-02-12 11:37:36.952,INVALID,9D,False
bookings,invalid status or missing booking reference,UK180,,,,,,,,,,,,,B1917,431bbc9bb28a7a5e0bf25020314c9e2c077bcec5d4488d3ac5565978cd0a75fe,2025-08-03 11:37:36.952,INVALID,27A,False
bookings,invalid status or missing booking reference,UK148,,,,,,,,,,,,,B1975,72097e858425a287cb6a182758abb1f765a4f22ee53503cc2271728328ffd2b9,2025-08-26 11:37:36.952,,20E,False
bookings,invalid status or missing booking reference,6F162,,,,,,,,,,,,,B1982,906ea2a505d51fd41a2b2f02d9dfc962d3831101cd8232792ccfed55ec6303da,2025-06-17 11:37:36.952,,7A,False
bookings,invalid status or missing booking reference,UK101,,,,,,,,,,,,,B1983,9a57d7ee1548ab67caf8771c78d3e18274a374f4171abf9c1204676920d8051c,2025-06-28 11:37:36.952,,27A,False
bookings,invalid status or missing booking reference,6F002,,,,,,,,,,,,,B1989,c78855de749f50c7f98e978b2cfdd41aa62ab578f4c1a64e282225ec59b10bc2,2025-12-10 11:37:36.952,,16F,False
bookings,invalid status or missing booking reference,UK124,,,,,,,,,,,,,B1999,109ca04420be7bd482269ed2ae4255dcd71241c4ba0ccae0fec8c698ff0eb2ae,2025-08-08 11:37:36.952,INVALID,12B,False
